Date,Name,Year,Letterboxd URI,Rating
2022-02-09,Zoo,1993,https://boxd.it/3OS8,3.5
2022-02-10,Nightmare Alley,2021,https://boxd.it/m0HC,3.5
2022-02-11,Sunset Boulevard,1950,https://boxd.it/2a20,5
2022-02-11,Moby Dick,1956,https://boxd.it/1Wvi,3.5
2022-02-11,Patton,1970,https://boxd.it/1UnQ,4
2022-02-11,Bubba Ho-tep,2002,https://boxd.it/1Y02,3
2022-02-11,Roman Holiday,1953,https://boxd.it/29zW,4
2022-02-12,Thunderbolt,1929,https://boxd.it/1rLu,4
2022-02-12,The Silence,1963,https://boxd.it/1TH6,4
2022-02-12,Amira,2021,https://boxd.it/tXl0,3
2022-02-13,Family Nest,1979,https://boxd.it/IKG,3.5
2022-02-13,The Odd Couple,1968,https://boxd.it/1U32,3.5
2022-02-13,Logan,2017,https://boxd.it/7Piy,3
2022-02-13,Ford v Ferrari,2019,https://boxd.it/ce74,3.5
2022-02-13,The Lost Daughter,2021,https://boxd.it/kgww,3
2022-02-13,Mona Lisa and the Blood Moon,2021,https://boxd.it/iXY0,3
2022-02-13,Bridge of Spies,2015,https://boxd.it/9n9C,3.5
2022-02-13,Munich,2005,https://boxd.it/2a0e,3.5
2022-02-13,The Terminal,2004,https://boxd.it/2a2O,3
2022-02-13,Minority Report,2002,https://boxd.it/2aWi,3.5
2022-02-13,Raiders of the Lost Ark,1981,https://boxd.it/2bbs,4
2022-02-13,Jaws,1975,https://boxd.it/2a5e,4
2022-02-13,Pirates,1986,https://boxd.it/1TKa,3
2022-02-14,Traffic,2000,https://boxd.it/27Ue,3.5
2022-02-14,Side Effects,2013,https://boxd.it/3GA6,3.5
2022-02-14,Ocean's Thirteen,2007,https://boxd.it/2aEy,3
2022-02-14,Ocean's Eleven,2001,https://boxd.it/2aZm,3.5
2022-02-14,Contagion,2011,https://boxd.it/13rq,3.5
2022-02-14,Ocean's Twelve,2004,https://boxd.it/2aZ2,3
2022-02-14,Nostalgia,1983,https://boxd.it/28Qi,4
2022-02-14,Kimi,2022,https://boxd.it/u7LW,3
2022-02-15,Two for the Road,1967,https://boxd.it/22AI,4
2022-02-15,Mirror,1975,https://boxd.it/28Q8,4.5
2022-02-15,Solaris,1972,https://boxd.it/2a2Y,4.5
2022-02-16,The Sacrifice,1986,https://boxd.it/1xg8,5
2022-02-21,Leonora addio,2022,https://boxd.it/uYFC,3.5
2022-02-21,When You're Strange,2009,https://boxd.it/17OI,3.5
2022-02-22,Night and Day,2008,https://boxd.it/lGG,3.5
2022-02-23,California Split,1974,https://boxd.it/1hRs,4
2022-02-23,All These Women,1964,https://boxd.it/3kGG,3.5
2022-02-24,The Other Side of the Wind,2018,https://boxd.it/9w5Y,4.5
2022-02-24,Dick Tracy,1990,https://boxd.it/201w,4
2022-02-24,The Blue Angel,1930,https://boxd.it/2aPm,4.5
2022-02-25,The Big Country,1958,https://boxd.it/1RQU,4
